02/10/2025,MD6,FERIALE-NOTTE,Giovedì,Settimana Sera
08/10/2025,MD6,FERIALE-NOTTE,Mercoledì,Settimana Sera
10/10/2025,MD6,FERIALE-NOTTE,Venerdì,Settimana Sera
20/10/2025,MD6,FERIALE-NOTTE,Lunedì,Settimana Sera
24/10/2025,MD6,FERIALE-NOTTE,Venerdì,Settimana Sera
28/10/2025,MD6,FERIALE-NOTTE,Martedì,Settimana Sera
05/11/2025,MD6,FERIALE-NOTTE,Mercoledì,Settimana Sera
11/11/2025,MD6,FERIALE-NOTTE,Martedì,Settimana Sera
14/11/2025,MD6,FERIALE-NOTTE,Venerdì,Settimana Sera
21/11/2025,MD6,FERIALE-NOTTE,Venerdì,Settimana Sera
01/12/2025,MD6,FERIALE-NOTTE,Lunedì,Settimana Sera
04/12/2025,MD6,FERIALE-NOTTE,Giovedì,Settimana Sera
11/12/2025,MD6,FERIALE-NOTTE,Giovedì,Settimana Sera
18/12/2025,MD6,FERIALE-NOTTE,Giovedì,Settimana Sera
29/12/2025,MD6,FERIALE-NOTTE,Lunedì,Settimana Sera
06/01/2026,MD6,FERIALE-NOTTE,Martedì,Settimana Sera
14/01/2026,MD6,FERIALE-NOTTE,Mercoledì,Settimana Sera
22/01/2026,MD6,FERIALE-NOTTE,Giovedì,Settimana Sera
26/01/2026,MD6,FERIALE-NOTTE,Lunedì,Settimana Sera
25/12/2025,MD7,FESTA-SPECIALE-SUPER,Giovedì,Natale
20/04/2025,MD7,FESTA-SPECIALE,Domenica,Pasqua
25/04/2025,MD7,FESTA-SPECIALE,Venerdì,Festa della Liberazione
01/05/2025,MD7,FESTA-SPECIALE,Giovedì,Festa dei lavoratori
08/05/2025,MD7,FESTA-SPECIALE,Giovedì,Festa Bari
02/06/2025,MD7,FESTA-SPECIALE,Lunedì,Festa della Repubblica
01/11/2025,MD7,FESTA-SPECIALE,Sabato,Tutti i Santi
08/12/2025,MD7,FESTA-SPECIALE,Lunedì,Immacolata Concezione
26/12/2025,MD7,FESTA-SPECIALE,Venerdì,Santo Stefano
08/02/2025,MD7,PRE-FESTIVO-SERA,Sabato,Sabato Sera
01/03/2025,MD7,PRE-FESTIVO-SERA,Sabato,Sabato Sera
22/03/2025,MD7,PRE-FESTIVO-SERA,Sabato,Sabato Sera
30/04/2025,MD7,PRE-FESTIVO-SERA,Mercoledì,Prefestivo Festa dei lavoratori
17/05/2025,MD7,PRE-FESTIVO-SERA,Sabato,Sabato Sera
01/06/2025,MD7,PRE-FESTIVO-SERA,Domenica,Prefestivo Festa della Repubblica
14/06/2025,MD7,PRE-FESTIVO-SERA,Sabato,Sabato Sera
05/07/2025,MD7,PRE-FESTIVO-SERA,Sabato,Sabato Sera
19/07/2025,MD7,PRE-FESTIVO-SERA,Sabato,Sabato Sera
09/08/2025,MD7,PRE-FESTIVO-SERA,Sabato,Sabato Sera
23/08/2025,MD7,PRE-FESTIVO-SERA,Sabato,Sabato Sera
27/09/2025,MD7,PRE-FESTIVO-SERA,Sabato,Sabato Sera
08/11/2025,MD7,PRE-FESTIVO-SERA,Sabato,Sabato Sera
06/12/2025,MD7,PRE-FESTIVO-SERA,Sabato,Sabato Sera
20/12/2025,MD7,PRE-FESTIVO-SERA,Sabato,Sabato Sera
30/12/2025,MD7,PRE-FESTIVO-SERA,Martedì,Prefestivo San Silvestro
24/01/2026,MD7,PRE-FESTIVO-SERA,Sabato,Sabato Sera
01/02/2025,MD7,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
15/02/2025,MD7,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
15/03/2025,MD7,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
29/03/2025,MD7,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
05/04/2025,MD7,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
26/04/2025,MD7,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
10/05/2025,MD7,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
07/06/2025,MD7,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
28/06/2025,MD7,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
12/07/2025,MD7,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
26/07/2025,MD7,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
14/08/2025,MD7,PRE-FESTIVO-MATTINA,Giovedì,Prefestivo Ferragosto
16/08/2025,MD7,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
06/09/2025,MD7,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
20/09/2025,MD7,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
04/10/2025,MD7,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
18/10/2025,MD7,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
31/10/2025,MD7,PRE-FESTIVO-MATTINA,Venerdì,Prefestivo Tutti i Santi
22/11/2025,MD7,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
29/11/2025,MD7,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
10/01/2026,MD7,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
17/01/2026,MD7,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
16/02/2025,MD7,FESTIVO-SERA,Domenica,Domenica Sera
02/03/2025,MD7,FESTIVO-SERA,Domenica,Domenica Sera
30/03/2025,MD7,FESTIVO-SERA,Domenica,Domenica Sera
13/04/2025,MD7,FESTIVO-SERA,Domenica,Domenica Sera
11/05/2025,MD7,FESTIVO-SERA,Domenica,Domenica Sera
08/06/2025,MD7,FESTIVO-SERA,Domenica,Domenica Sera
06/07/2025,MD7,FESTIVO-SERA,Domenica,Domenica Sera
20/07/2025,MD7,FESTIVO-SERA,Domenica,Domenica Sera
17/08/2025,MD7,FESTIVO-SERA,Domenica,Domenica Sera
07/09/2025,MD7,FESTIVO-SERA,Domenica,Domenica Sera
14/09/2025,MD7,FESTIVO-SERA,Domenica,Domenica Sera
05/10/2025,MD7,FESTIVO-SERA,Domenica,Domenica Sera
02/11/2025,MD7,FESTIVO-SERA,Domenica,Domenica Sera
30/11/2025,MD7,FESTIVO-SERA,Domenica,Domenica Sera
14/12/2025,MD7,FESTIVO-SERA,Domenica,Domenica Sera
11/01/2026,MD7,FESTIVO-SERA,Domenica,Domenica Sera
02/02/2025,MD7,FESTIVO-MATTINA,Domenica,Domenica Mattina
23/02/2025,MD7,FESTIVO-MATTINA,Domenica,Domenica Mattina
16/03/2025,MD7,FESTIVO-MATTINA,Domenica,Domenica Mattina
06/04/2025,MD7,FESTIVO-MATTINA,Domenica,Domenica Mattina
27/04/2025,MD7,FESTIVO-MATTINA,Domenica,Domenica Mattina
25/05/2025,MD7,FESTIVO-MATTINA,Domenica,Domenica Mattina
22/06/2025,MD7,FESTIVO-MATTINA,Domenica,Domenica Mattina
29/06/2025,MD7,FESTIVO-MATTINA,Domenica,Domenica Mattina
13/07/2025,MD7,FESTIVO-MATTINA,Domenica,Domenica Mattina
03/08/2025,MD7,FESTIVO-MATTINA,Domenica,Domenica Mattina
31/08/2025,MD7,FESTIVO-MATTINA,Domenica,Domenica Mattina
21/09/2025,MD7,FESTIVO-MATTINA,Domenica,Domenica Mattina
19/10/2025,MD7,FESTIVO-MATTINA,Domenica,Domenica Mattina
26/10/2025,MD7,FESTIVO-MATTINA,Domenica,Domenica Mattina
16/11/2025,MD7,FESTIVO-MATTINA,Domenica,Domenica Mattina
23/11/2025,MD7,FESTIVO-MATTINA,Domenica,Domenica Mattina
28/12/2025,MD7,FESTIVO-MATTINA,Domenica,Domenica Mattina
04/01/2026,MD7,FESTIVO-MATTINA,Domenica,Domenica Mattina
18/01/2026,MD7,FESTIVO-MATTINA,Domenica,Domenica Mattina
04/02/2025,MD7,FERIALE-NOTTE,Martedì,Settimana Sera
12/02/2025,MD7,FERIALE-NOTTE,Mercoledì,Settimana Sera
21/02/2025,MD7,FERIALE-NOTTE,Venerdì,Settimana Sera
28/02/2025,MD7,FERIALE-NOTTE,Venerdì,Settimana Sera
06/03/2025,MD7,FERIALE-NOTTE,Giovedì,Settimana Sera
07/03/2025,MD7,FERIALE-NOTTE,Venerdì,Settimana Sera
21/03/2025,MD7,FERIALE-NOTTE,Venerdì,Settimana Sera
27/03/2025,MD7,FERIALE-NOTTE,Giovedì,Settimana Sera
01/04/2025,MD7,FERIALE-NOTTE,Martedì,Settimana Sera
07/04/2025,MD7,FERIALE-NOTTE,Lunedì,Settimana Sera
14/04/2025,MD7,FERIALE-NOTTE,Lunedì,Settimana Sera
22/04/2025,MD7,FERIALE-NOTTE,Martedì,Settimana Sera
29/04/2025,MD7,FERIALE-NOTTE,Martedì,Settimana Sera
02/05/2025,MD7,FERIALE-NOTTE,Venerdì,Settimana Sera
07/05/2025,MD7,FERIALE-NOTTE,Mercoledì,Settimana Sera
16/05/2025,MD7,FERIALE-NOTTE,Venerdì,Settimana Sera
22/05/2025,MD7,FERIALE-NOTTE,Giovedì,Settimana Sera
29/05/2025,MD7,FERIALE-NOTTE,Giovedì,Settimana Sera
04/06/2025,MD7,FERIALE-NOTTE,Mercoledì,Settimana Sera
11/06/2025,MD7,FERIALE-NOTTE,Mercoledì,Settimana Sera
13/06/2025,MD7,FERIALE-NOTTE,Venerdì,Settimana Sera
19/06/2025,MD7,FERIALE-NOTTE,Giovedì,Settimana Sera
24/06/2025,MD7,FERIALE-NOTTE,Martedì,Settimana Sera
30/06/2025,MD7,FERIALE-NOTTE,Lunedì,Settimana Sera
04/07/2025,MD7,FERIALE-NOTTE,Venerdì,Settimana Sera
15/07/2025,MD7,FERIALE-NOTTE,Martedì,Settimana Sera
17/07/2025,MD7,FERIALE-NOTTE,Giovedì,Settimana Sera
24/07/2025,MD7,FERIALE-NOTTE,Giovedì,Settimana Sera
28/07/2025,MD7,FERIALE-NOTTE,Lunedì,Settimana Sera
05/08/2025,MD7,FERIALE-NOTTE,Martedì,Settimana Sera
11/08/2025,MD7,FERIALE-NOTTE,Lunedì,Settimana Sera
22/08/2025,MD7,FERIALE-NOTTE,Venerdì,Settimana Sera
26/08/2025,MD7,FERIALE-NOTTE,Martedì,Settimana Sera
09/09/2025,MD7,FERIALE-NOTTE,Martedì,Settimana Sera
16/09/2025,MD7,FERIALE-NOTTE,Martedì,Settimana Sera
26/09/2025,MD7,FERIALE-NOTTE,Venerdì,Settimana Sera
01/10/2025,MD7,FERIALE-NOTTE,Mercoledì,Settimana Sera
08/10/2025,MD7,FERIALE-NOTTE,Mercoledì,Settimana Sera
14/10/2025,MD7,FERIALE-NOTTE,Martedì,Settimana Sera
27/10/2025,MD7,FERIALE-NOTTE,Lunedì,Settimana Sera
03/11/2025,MD7,FERIALE-NOTTE,Lunedì,Settimana Sera
10/11/2025,MD7,FERIALE-NOTTE,Lunedì,Settimana Sera
18/11/2025,MD7,FERIALE-NOTTE,Martedì,Settimana Sera
20/11/2025,MD7,FERIALE-NOTTE,Giovedì,Settimana Sera
04/12/2025,MD7,FERIALE-NOTTE,Giovedì,Settimana Sera
10/12/2025,MD7,FERIALE-NOTTE,Mercoledì,Settimana Sera
18/12/2025,MD7,FERIALE-NOTTE,Giovedì,Settimana Sera
29/12/2025,MD7,FERIALE-NOTTE,Lunedì,Settimana Sera
01/01/2026,MD7,FERIALE-NOTTE,Giovedì,Settimana Sera
07/01/2026,MD7,FERIALE-NOTTE,Mercoledì,Settimana Sera
13/01/2026,MD7,FERIALE-NOTTE,Martedì,Settimana Sera
20/01/2026,MD7,FERIALE-NOTTE,Martedì,Settimana Sera
28/01/2026,MD7,FERIALE-NOTTE,Mercoledì,Settimana Sera
26/12/2025,MD8,FESTA-SPECIALE-SUPER,Venerdì,Santo Stefano
21/04/2025,MD8,FESTA-SPECIALE,Lunedì,Pasquetta
25/04/2025,MD8,FESTA-SPECIALE,Venerdì,Festa della Liberazione
01/05/2025,MD8,FESTA-SPECIALE,Giovedì,Festa dei lavoratori
02/06/2025,MD8,FESTA-SPECIALE,Lunedì,Festa della Repubblica
15/08/2025,MD8,FESTA-SPECIALE,Venerdì,Ferragosto
01/11/2025,MD8,FESTA-SPECIALE,Sabato,Tutti i Santi
01/02/2025,MD8,PRE-FESTIVO-SERA,Sabato,Sabato Sera
22/02/2025,MD8,PRE-FESTIVO-SERA,Sabato,Sabato Sera
29/03/2025,MD8,PRE-FESTIVO-SERA,Sabato,Sabato Sera
12/04/2025,MD8,PRE-FESTIVO-SERA,Sabato,Sabato Sera
19/04/2025,MD8,PRE-FESTIVO-SERA,Sabato,Prefestivo Pasqua
10/05/2025,MD8,PRE-FESTIVO-SERA,Sabato,Sabato Sera
31/05/2025,MD8,PRE-FESTIVO-SERA,Sabato,Sabato Sera
21/06/2025,MD8,PRE-FESTIVO-SERA,Sabato,Sabato Sera
05/07/2025,MD8,PRE-FESTIVO-SERA,Sabato,Sabato Sera
19/07/2025,MD8,PRE-FESTIVO-SERA,Sabato,Sabato Sera
14/08/2025,MD8,PRE-FESTIVO-SERA,Giovedì,Prefestivo Ferragosto
30/08/2025,MD8,PRE-FESTIVO-SERA,Sabato,Sabato Sera
13/09/2025,MD8,PRE-FESTIVO-SERA,Sabato,Sabato Sera
04/10/2025,MD8,PRE-FESTIVO-SERA,Sabato,Sabato Sera
18/10/2025,MD8,PRE-FESTIVO-SERA,Sabato,Sabato Sera
22/11/2025,MD8,PRE-FESTIVO-SERA,Sabato,Sabato Sera
29/11/2025,MD8,PRE-FESTIVO-SERA,Sabato,Sabato Sera
24/12/2025,MD8,PRE-FESTIVO-SERA,Mercoledì,Prefestivo Natale
27/12/2025,MD8,PRE-FESTIVO-SERA,Sabato,Sabato Sera
17/01/2026,MD8,PRE-FESTIVO-SERA,Sabato,Sabato Sera
24/01/2026,MD8,PRE-FESTIVO-SERA,Sabato,Sabato Sera
08/02/2025,MD8,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
15/02/2025,MD8,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
08/03/2025,MD8,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
05/04/2025,MD8,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
24/04/2025,MD8,PRE-FESTIVO-MATTINA,Giovedì,Prefestivo Festa della Liberazione
03/05/2025,MD8,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
17/05/2025,MD8,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
07/06/2025,MD8,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
26/07/2025,MD8,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
09/08/2025,MD8,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
23/08/2025,MD8,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
20/09/2025,MD8,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
11/10/2025,MD8,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
31/10/2025,MD8,PRE-FESTIVO-MATTINA,Venerdì,Prefestivo Tutti i Santi
15/11/2025,MD8,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
06/12/2025,MD8,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
07/12/2025,MD8,PRE-FESTIVO-MATTINA,Domenica,Prefestivo Immacolata Concezione
03/01/2026,MD8,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
31/01/2026,MD8,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
02/02/2025,MD8,FESTIVO-SERA,Domenica,Domenica Sera
09/03/2025,MD8,FESTIVO-SERA,Domenica,Domenica Sera
23/03/2025,MD8,FESTIVO-SERA,Domenica,Domenica Sera
27/04/2025,MD8,FESTIVO-SERA,Domenica,Domenica Sera
04/05/2025,MD8,FESTIVO-SERA,Domenica,Domenica Sera
15/06/2025,MD8,FESTIVO-SERA,Domenica,Domenica Sera
29/06/2025,MD8,FESTIVO-SERA,Domenica,Domenica Sera
13/07/2025,MD8,FESTIVO-SERA,Domenica,Domenica Sera
03/08/2025,MD8,FESTIVO-SERA,Domenica,Domenica Sera
24/08/2025,MD8,FESTIVO-SERA,Domenica,Domenica Sera
14/09/2025,MD8,FESTIVO-SERA,Domenica,Domenica Sera
05/10/2025,MD8,FESTIVO-SERA,Domenica,Domenica Sera
26/10/2025,MD8,FESTIVO-SERA,Domenica,Domenica Sera
30/11/2025,MD8,FESTIVO-SERA,Domenica,Domenica Sera
14/12/2025,MD8,FESTIVO-SERA,Domenica,Domenica Sera
18/01/2026,MD8,FESTIVO-SERA,Domenica,Domenica Sera
09/02/2025,MD8,FESTIVO-MATTINA,Domenica,Domenica Mattina
16/02/2025,MD8,FESTIVO-MATTINA,Domenica,Domenica Mattina
02/03/2025,MD8,FESTIVO-MATTINA,Domenica,Domenica Mattina
16/03/2025,MD8,FESTIVO-MATTINA,Domenica,Domenica Mattina
18/05/2025,MD8,FESTIVO-MATTINA,Domenica,Domenica Mattina
25/05/2025,MD8,FESTIVO-MATTINA,Domenica,Domenica Mattina
08/06/2025,MD8,FESTIVO-MATTINA,Domenica,Domenica Mattina
27/07/2025,MD8,FESTIVO-MATTINA,Domenica,Domenica Mattina
10/08/2025,MD8,FESTIVO-MATTINA,Domenica,Domenica Mattina
17/08/2025,MD8,FESTIVO-MATTINA,Domenica,Domenica Mattina
07/09/2025,MD8,FESTIVO-MATTINA,Domenica,Domenica Mattina
28/09/2025,MD8,FESTIVO-MATTINA,Domenica,Domenica Mattina
12/10/2025,MD8,FESTIVO-MATTINA,Domenica,Domenica Mattina
16/11/2025,MD8,FESTIVO-MATTINA,Domenica,Domenica Mattina
11/01/2026,MD8,FESTIVO-MATTINA,Domenica,Domenica Mattina
19/02/2025,MD8,FERIALE-NOTTE,Mercoledì,Settimana Sera
26/02/2025,MD8,FERIALE-NOTTE,Mercoledì,Settimana Sera
04/03/2025,MD8,FERIALE-NOTTE,Martedì,Settimana Sera
13/03/2025,MD8,FERIALE-NOTTE,Giovedì,Settimana Sera
18/03/2025,MD8,FERIALE-NOTTE,Martedì,Settimana Sera
20/03/2025,MD8,FERIALE-NOTTE,Giovedì,Settimana Sera
26/03/2025,MD8,FERIALE-NOTTE,Mercoledì,Settimana Sera
01/04/2025,MD8,FERIALE-NOTTE,Martedì,Settimana Sera
10/04/2025,MD8,FERIALE-NOTTE,Giovedì,Settimana Sera
11/04/2025,MD8,FERIALE-NOTTE,Venerdì,Settimana Sera
18/04/2025,MD8,FERIALE-NOTTE,Venerdì,Settimana Sera
22/04/2025,MD8,FERIALE-NOTTE,Martedì,Settimana Sera
05/05/2025,MD8,FERIALE-NOTTE,Lunedì,Settimana Sera
13/05/2025,MD8,FERIALE-NOTTE,Martedì,Settimana Sera
19/05/2025,MD8,FERIALE-NOTTE,Lunedì,Settimana Sera
28/05/2025,MD8,FERIALE-NOTTE,Mercoledì,Settimana Sera
12/06/2025,MD8,FERIALE-NOTTE,Giovedì,Settimana Sera
16/06/2025,MD8,FERIALE-NOTTE,Lunedì,Settimana Sera
19/06/2025,MD8,FERIALE-NOTTE,Giovedì,Settimana Sera
27/06/2025,MD8,FERIALE-NOTTE,Venerdì,Settimana Sera
01/07/2025,MD8,FERIALE-NOTTE,Martedì,Settimana Sera
08/07/2025,MD8,FERIALE-NOTTE,Martedì,Settimana Sera
11/07/2025,MD8,FERIALE-NOTTE,Venerdì,Settimana Sera
17/07/2025,MD8,FERIALE-NOTTE,Giovedì,Settimana Sera
21/07/2025,MD8,FERIALE-NOTTE,Lunedì,Settimana Sera
30/07/2025,MD8,FERIALE-NOTTE,Mercoledì,Settimana Sera
01/08/2025,MD8,FERIALE-NOTTE,Venerdì,Settimana Sera
13/08/2025,MD8,FERIALE-NOTTE,Mercoledì,Settimana Sera
19/08/2025,MD8,FERIALE-NOTTE,Martedì,Settimana Sera
26/08/2025,MD8,FERIALE-NOTTE,Martedì,Settimana Sera
03/09/2025,MD8,FERIALE-NOTTE,Mercoledì,Settimana Sera
08/09/2025,MD8,FERIALE-NOTTE,Lunedì,Settimana Sera
11/09/2025,MD8,FERIALE-NOTTE,Giovedì,Settimana Sera
24/09/2025,MD8,FERIALE-NOTTE,Mercoledì,Settimana Sera
02/10/2025,MD8,FERIALE-NOTTE,Giovedì,Settimana Sera
06/10/2025,MD8,FERIALE-NOTTE,Lunedì,Settimana Sera
16/10/2025,MD8,FERIALE-NOTTE,Giovedì,Settimana Sera
21/10/2025,MD8,FERIALE-NOTTE,Martedì,Settimana Sera
04/11/2025,MD8,FERIALE-NOTTE,Martedì,Settimana Sera
13/11/2025,MD8,FERIALE-NOTTE,Giovedì,Settimana Sera
26/11/2025,MD8,FERIALE-NOTTE,Mercoledì,Settimana Sera
28/11/2025,MD8,FERIALE-NOTTE,Venerdì,Settimana Sera
12/12/2025,MD8,FERIALE-NOTTE,Venerdì,Settimana Sera
19/12/2025,MD8,FERIALE-NOTTE,Venerdì,Settimana Sera
06/01/2026,MD8,FERIALE-NOTTE,Martedì,Settimana Sera
12/01/2026,MD8,FERIALE-NOTTE,Lunedì,Settimana Sera
14/01/2026,MD8,FERIALE-NOTTE,Mercoledì,Settimana Sera
22/01/2026,MD8,FERIALE-NOTTE,Giovedì,Settimana Sera
29/01/2026,MD8,FERIALE-NOTTE,Giovedì,Settimana Sera
25/12/2025,MD9,FESTA-SPECIALE-SUPER,Giovedì,Natale
20/04/2025,MD9,FESTA-SPECIALE,Domenica,Pasqua
21/04/2025,MD9,FESTA-SPECIALE,Lunedì,Pasquetta
25/04/2025,MD9,FESTA-SPECIALE,Venerdì,Festa della Liberazione
08/05/2025,MD9,FESTA-SPECIALE,Giovedì,Festa Bari
15/08/2025,MD9,FESTA-SPECIALE,Venerdì,Ferragosto
26/12/2025,MD9,FESTA-SPECIALE,Venerdì,Santo Stefano
15/02/2025,MD9,PRE-FESTIVO-SERA,Sabato,Sabato Sera
08/03/2025,MD9,PRE-FESTIVO-SERA,Sabato,Sabato Sera
15/03/2025,MD9,PRE-FESTIVO-SERA,Sabato,Sabato Sera
03/05/2025,MD9,PRE-FESTIVO-SERA,Sabato,Sabato Sera
10/05/2025,MD9,PRE-FESTIVO-SERA,Sabato,Sabato Sera
01/06/2025,MD9,PRE-FESTIVO-SERA,Domenica,Prefestivo Festa della Repubblica
28/06/2025,MD9,PRE-FESTIVO-SERA,Sabato,Sabato Sera
19/07/2025,MD9,PRE-FESTIVO-SERA,Sabato,Sabato Sera
26/07/2025,MD9,PRE-FESTIVO-SERA,Sabato,Sabato Sera
09/08/2025,MD9,PRE-FESTIVO-SERA,Sabato,Sabato Sera
06/09/2025,MD9,PRE-FESTIVO-SERA,Sabato,Sabato Sera
20/09/2025,MD9,PRE-FESTIVO-SERA,Sabato,Sabato Sera
27/09/2025,MD9,PRE-FESTIVO-SERA,Sabato,Sabato Sera
25/10/2025,MD9,PRE-FESTIVO-SERA,Sabato,Sabato Sera
15/11/2025,MD9,PRE-FESTIVO-SERA,Sabato,Sabato Sera
29/11/2025,MD9,PRE-FESTIVO-SERA,Sabato,Sabato Sera
13/12/2025,MD9,PRE-FESTIVO-SERA,Sabato,Sabato Sera
30/12/2025,MD9,PRE-FESTIVO-SERA,Martedì,Prefestivo San Silvestro
10/01/2026,MD9,PRE-FESTIVO-SERA,Sabato,Sabato Sera
01/02/2025,MD9,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
01/03/2025,MD9,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
22/03/2025,MD9,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
19/04/2025,MD9,PRE-FESTIVO-MATTINA,Sabato,Prefestivo Pasqua
24/05/2025,MD9,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
21/06/2025,MD9,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
12/07/2025,MD9,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
16/08/2025,MD9,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
13/09/2025,MD9,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
04/10/2025,MD9,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
31/10/2025,MD9,PRE-FESTIVO-MATTINA,Venerdì,Prefestivo Tutti i Santi
08/11/2025,MD9,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
07/12/2025,MD9,PRE-FESTIVO-MATTINA,Domenica,Prefestivo Immacolata Concezione
20/12/2025,MD9,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
03/01/2026,MD9,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
31/01/2026,MD9,PRE-FESTIVO-MATTINA,Sabato,Sabato Mattina
09/02/2025,MD9,FESTIVO-SERA,Domenica,Domenica Sera
09/03/2025,MD9,FESTIVO-SERA,Domenica,Domenica Sera
23/03/2025,MD9,FESTIVO-SERA,Domenica,Domenica Sera
27/04/2025,MD9,FESTIVO-SERA,Domenica,Domenica Sera
11/05/2025,MD9,FESTIVO-SERA,Domenica,Domenica Sera
25/05/2025,MD9,FESTIVO-SERA,Domenica,Domenica Sera
29/06/2025,MD9,FESTIVO-SERA,Domenica,Domenica Sera
13/07/2025,MD9,FESTIVO-SERA,Domenica,Domenica Sera
17/08/2025,MD9,FESTIVO-SERA,Domenica,Domenica Sera
24/08/2025,MD9,FESTIVO-SERA,Domenica,Domenica Sera
14/09/2025,MD9,FESTIVO-SERA,Domenica,Domenica Sera
19/10/2025,MD9,FESTIVO-SERA,Domenica,Domenica Sera
26/10/2025,MD9,FESTIVO-SERA,Domenica,Domenica Sera
30/11/2025,MD9,FESTIVO-SERA,Domenica,Domenica Sera
28/12/2025,MD9,FESTIVO-SERA,Domenica,Domenica Sera
04/01/2026,MD9,FESTIVO-SERA,Domenica,Domenica Sera
23/02/2025,MD9,FESTIVO-MATTINA,Domenica,Domenica Mattina
30/03/2025,MD9,FESTIVO-MATTINA,Domenica,Domenica Mattina
06/04/2025,MD9,FESTIVO-MATTINA,Domenica,Domenica Mattina
13/04/2025,MD9,FESTIVO-MATTINA,Domenica,Domenica Mattina
18/05/2025,MD9,FESTIVO-MATTINA,Domenica,Domenica Mattina
15/06/2025,MD9,FESTIVO-MATTINA,Domenica,Domenica Mattina
22/06/2025,MD9,FESTIVO-MATTINA,Domenica,Domenica Mattina
03/08/2025,MD9,FESTIVO-MATTINA,Domenica,Domenica Mattina
31/08/2025,MD9,FESTIVO-MATTINA,Domenica,Domenica Mattina
05/10/2025,MD9,FESTIVO-MATTINA,Domenica,Domenica Mattina
12/10/2025,MD9,FESTIVO-MATTINA,Domenica,Domenica Mattina
02/11/2025,MD9,FESTIVO-MATTINA,Domenica,Domenica Mattina
09/11/2025,MD9,FESTIVO-MATTINA,Domenica,Domenica Mattina
21/12/2025,MD9,FESTIVO-MATTINA,Domenica,Domenica Mattina
25/01/2026,MD9,FESTIVO-MATTINA,Domenica,Domenica Mattina
06/02/2025,MD9,FERIALE-NOTTE,Giovedì,Settimana Sera
07/02/2025,MD9,FERIALE-NOTTE,Venerdì,Settimana Sera
17/02/2025,MD9,FERIALE-NOTTE,Lunedì,Settimana Sera
19/02/2025,MD9,FERIALE-NOTTE,Mercoledì,Settimana Sera
25/02/2025,MD9,FERIALE-NOTTE,Martedì,Settimana Sera
06/03/2025,MD9,FERIALE-NOTTE,Giovedì,Settimana Sera
11/03/2025,MD9,FERIALE-NOTTE,Martedì,Settimana Sera
18/03/2025,MD9,FERIALE-NOTTE,Martedì,Settimana Sera
28/03/2025,MD9,FERIALE-NOTTE,Venerdì,Settimana Sera
02/04/2025,MD9,FERIALE-NOTTE,Mercoledì,Settimana Sera
